%time,field.bms_alarm_status,field.SOC_Value,field.SOH_Value,field.totalVoltage,field.totalCurrent,field.voltageDiff,field.tempDiff,field.BCU_Mode,field.Charging
1769695386539390563,0,26,0,51,-61,0,50,0,0
1769695386539655923,0,26,0,51,-61,0,50,0,0
1769695387538160800,0,26,0,51,-61,0,50,0,0
1769695387538712501,0,26,0,51,-61,0,50,0,0
1769695387539613008,0,26,0,51,-61,0,50,0,0
1769695388539128303,0,26,0,51,-61,0,50,0,0
1769695388539502859,0,26,0,51,-61,0,50,0,0
1769695388540129423,0,26,0,51,-61,0,50,0,0
1769695389538791894,0,26,0,51,-61,0,50,0,0
1769695389539451837,0,26,0,51,-61,0,50,0,0
1769695389539615154,0,26,0,51,-61,0,50,0,0
1769695390538104057,0,26,0,51,-61,0,50,0,0
1769695390538683176,0,26,0,51,-61,0,50,0,0
1769695390539288759,0,26,0,51,-61,0,50,0,0
1769695391538962125,0,26,0,51,-61,0,50,0,0
1769695391591449499,0,26,0,51,-61,0,50,0,0
1769695391591583967,0,26,0,51,-61,0,50,0,0
1769695392538470983,0,26,0,51,-61,0,50,0,0
1769695392539492130,0,26,0,51,-61,0,50,0,0
1769695392539657354,0,26,0,51,-61,0,50,0,0
1769695393539151430,0,26,0,51,-61,0,50,0,0
1769695393539532661,0,26,0,51,-61,0,50,0,0
1769695393540060043,0,26,0,51,-61,0,50,0,0
1769695394538908481,0,26,0,51,-61,0,50,0,0
1769695394539502143,0,26,0,51,-61,0,50,0,0
1769695394539731025,0,26,0,51,-61,0,50,0,0
1769695395538224220,0,26,0,51,-61,0,50,0,0
1769695395539283752,0,26,0,51,-61,0,50,0,0
1769695395539453744,0,26,0,51,-61,0,50,0,0
1769695396538301467,0,26,0,51,-61,0,50,0,0
1769695396558912754,0,26,0,51,-61,0,50,0,0
1769695396558953523,0,26,0,51,-61,0,50,0,0
1769695397538684606,0,26,0,51,-61,0,50,0,0
1769695397538945674,0,26,0,51,-61,0,50,0,0
1769695397539129257,0,26,0,51,-61,0,50,0,0
1769695398538957118,0,26,0,51,-61,0,50,0,0
1769695398539211988,0,26,0,51,-61,0,50,0,0
1769695398539397954,0,26,0,51,-61,0,50,0,0
1769695399538751125,0,26,0,51,-61,0,50,0,0
1769695399539292812,0,26,0,51,-61,0,50,0,0
1769695399539532661,0,26,0,51,-61,0,50,0,0
1769695400538807868,0,26,0,51,-61,0,50,0,0
1769695400539480924,0,26,0,51,-61,0,50,0,0
1769695400539642810,0,26,0,51,-61,0,50,0,0
1769695401538200139,0,26,0,51,-61,0,50,0,0
1769695401558516740,0,26,0,51,-61,0,50,0,0
1769695401558557748,0,26,0,51,-61,0,50,0,0
1769695402539050817,0,26,0,51,-61,0,50,0,0
1769695402539232969,0,26,0,51,-61,0,50,0,0
1769695402539430856,0,26,0,51,-61,0,50,0,0
1769695403538308143,0,26,0,51,-61,0,50,0,0
1769695403538825035,0,26,0,51,-61,0,50,0,0
1769695403539493799,0,26,0,51,-61,0,50,0,0
1769695404539314985,0,26,0,51,-61,0,50,0,0
1769695404539494514,0,26,0,51,-61,0,50,0,0
1769695404539608478,0,26,0,51,-61,0,50,0,0
1769695405538927793,0,26,0,51,-61,0,50,0,0
1769695405539211034,0,26,0,51,-61,0,50,0,0
1769695405539399623,0,26,0,51,-61,0,50,0,0
1769695406538365840,0,26,0,51,-61,0,50,0,0
1769695406576623678,0,26,0,51,-61,0,50,0,0
1769695406576726675,0,26,0,51,-61,0,50,0,0
1769695407538695573,0,26,0,51,-61,0,50,0,0
1769695407539507627,0,26,0,51,-61,0,50,0,0
1769695407539875030,0,26,0,51,-61,0,50,0,0
1769695408538796186,0,26,0,51,-61,0,50,0,0
1769695408539140462,0,26,0,51,-61,0,50,0,0
1769695408539562225,0,26,0,51,-61,0,50,0,0
1769695409538274526,0,26,0,51,-61,0,50,0,0
1769695409538868665,0,26,0,51,-61,0,50,0,0
1769695409539191722,0,26,0,51,-61,0,50,0,0
1769695410538126945,0,26,0,51,-61,0,50,0,0
1769695410538651943,0,26,0,51,-61,0,50,0,0
1769695410538893461,0,26,0,51,-61,0,50,0,0
1769695411538802385,0,26,0,51,-61,0,50,0,0
1769695411584270238,0,26,0,51,-61,0,50,0,0
1769695411584356307,0,26,0,51,-61,0,50,0,0
1769695412538163423,0,26,0,51,-61,0,50,0,0
1769695412538656711,0,25,0,51,-61,0,50,0,0
1769695412539502143,0,25,0,51,-61,0,50,0,0
1769695413538994550,0,25,0,51,-61,0,50,0,0
1769695413539583921,0,25,0,51,-61,0,50,0,0
1769695413540212631,0,25,0,51,-61,0,50,0,0
1769695414538378000,0,25,0,51,-61,0,50,0,0
1769695414539015054,0,25,0,51,-61,0,50,0,0
1769695414539794206,0,25,0,51,-61,0,50,0,0
1769695415538542032,0,25,0,51,-61,0,50,0,0
1769695415539910078,0,25,0,51,-61,0,50,0,0
1769695415540609121,0,25,0,51,-61,0,50,0,0
1769695416538718223,0,25,0,51,-61,0,50,0,0
1769695416564261913,0,25,0,51,-61,0,50,0,0
1769695416564308881,0,25,0,51,-61,0,50,0,0
1769695417538235425,0,25,0,51,-61,0,50,0,0
1769695417538775920,0,25,0,51,-61,0,50,0,0
1769695417539178848,0,25,0,51,-61,0,50,0,0
1769695418539022922,0,25,0,51,-61,0,50,0,0
1769695418539280891,0,25,0,51,-61,0,50,0,0
1769695418539479494,0,25,0,51,-61,0,50,0,0
1769695419538502454,0,25,0,51,-61,0,50,0,0
1769695419538778781,0,25,0,51,-61,0,50,0,0
1769695419539290189,0,25,0,51,-61,0,50,0,0
1769695420538394212,0,25,0,51,-61,0,50,0,0
1769695420538645744,0,25,0,51,-61,0,50,0,0
1769695420539766073,0,25,0,51,-61,0,50,0,0
1769695421538316249,0,25,0,51,-61,0,50,0,0
1769695422004833221,0,25,0,51,-61,0,50,0,0
1769695422004998683,0,25,0,51,-61,0,50,0,0
1769695422539087772,0,25,0,51,-61,0,50,0,0
1769695422539341211,0,25,0,51,-61,0,50,0,0
1769695422539526224,0,25,0,51,-61,0,50,0,0
1769695423538413286,0,25,0,51,-61,0,50,0,0
1769695423538789272,0,25,0,51,-61,0,50,0,0
1769695423539188385,0,25,0,51,-61,0,50,0,0
1769695424538223505,0,25,0,51,-61,0,50,0,0
1769695424539410829,0,25,0,51,-61,0,50,0,0
1769695424539638757,0,25,0,51,-61,0,50,0,0
1769695425538044691,0,25,0,51,-61,0,50,0,0
1769695425539134502,0,25,0,51,-61,0,50,0,0
1769695425539370536,0,25,0,51,-61,0,50,0,0
1769695426538856267,0,25,0,51,-61,0,50,0,0
1769695426602313041,0,25,0,51,-61,0,50,0,0
1769695426602366685,0,25,0,51,-61,0,50,0,0
1769695427538538694,0,25,0,51,-61,0,50,0,0
1769695427538794279,0,25,0,51,-61,0,50,0,0
1769695427539479255,0,25,0,51,-61,0,50,0,0
1769695428538198709,0,25,0,51,-61,0,50,0,0
1769695428538630485,0,25,0,51,-61,0,50,0,0
1769695428539335012,0,25,0,51,-61,0,50,0,0
1769695429538465976,0,25,0,51,-61,0,50,0,0
1769695429538801193,0,25,0,51,-61,0,50,0,0
1769695429539349079,0,25,0,51,-61,0,50,0,0
1769695430538925170,0,25,0,51,-61,0,50,0,0
1769695430539175510,0,25,0,51,-61,0,50,0,0
1769695430539357423,0,25,0,51,-61,0,50,0,0
1769695431538407087,0,25,0,51,-61,0,50,0,0
1769695431599592208,0,25,0,51,-61,0,50,0,0
1769695431599800825,0,25,0,51,-61,0,50,0,0
1769695432538175344,0,25,0,51,-61,0,50,0,0
1769695432538534641,0,25,0,51,-61,0,50,0,0
1769695432539056301,0,25,0,51,-61,0,50,0,0
1769695433538367509,0,25,0,51,-61,0,50,0,0
1769695433539428234,0,25,0,51,-61,0,50,0,0
1769695433539669513,0,25,0,51,-61,0,50,0,0
1769695434538596153,0,25,0,51,-61,0,50,0,0
1769695434539262294,0,25,0,51,-61,0,50,0,0
1769695434539699792,0,25,0,51,-61,0,50,0,0
1769695435538433790,0,25,0,51,-61,0,50,0,0
1769695435539304494,0,25,0,51,-61,0,50,0,0
1769695435539443731,0,25,0,51,-61,0,50,0,0
1769695436538383960,0,25,0,51,-61,0,50,0,0
1769695436585462093,0,25,0,51,-61,0,50,0,0
1769695436585547447,0,25,0,51,-61,0,50,0,0
1769695437538292884,0,25,0,51,-61,0,50,0,0
1769695437538543701,0,25,0,51,-61,0,50,0,0
1769695437539540290,0,25,0,51,-61,0,50,0,0
1769695438539076805,0,25,0,51,-61,0,50,0,0
1769695438539875030,0,25,0,51,-61,0,50,0,0
1769695438540040969,0,25,0,51,-61,0,50,0,0
1769695439539192914,0,25,0,51,-61,0,50,0,0
1769695439539457321,0,25,0,51,-61,0,50,0,0
1769695439539583683,0,25,0,51,-61,0,50,0,0
1769695440538226842,0,25,0,51,-61,0,50,0,0
1769695440538796901,0,25,0,51,-61,0,50,0,0
1769695440539626836,0,25,0,51,-61,0,50,0,0
1769695441538221597,0,25,0,51,-61,0,50,0,0
1769695441580112457,0,25,0,51,-61,0,50,0,0
1769695441580282211,0,25,0,51,-61,0,50,0,0
1769695442538067340,0,25,0,51,-61,0,50,0,0
1769695442538735628,0,25,0,51,-61,0,50,0,0
1769695442539432764,0,25,0,51,-61,0,50,0,0
1769695443538845539,0,25,0,51,-61,0,50,0,0
1769695443539617300,0,25,0,51,-61,0,50,0,0
1769695443539886236,0,25,0,51,-61,0,50,0,0
1769695444538460493,0,25,0,51,-61,0,50,0,0
1769695444539277315,0,25,0,51,-61,0,50,0,0
1769695444539511919,0,25,0,51,-61,0,50,0,0
1769695445538165330,0,25,0,51,-61,0,50,0,0
1769695445539243698,0,25,0,51,-61,0,50,0,0
1769695445539480924,0,25,0,51,-61,0,50,0,0
1769695446538673162,0,25,0,51,-61,0,50,0,0
1769695446894902467,0,25,0,51,-61,0,50,0,0
1769695446895066976,0,25,0,51,-61,0,50,0,0
1769695447538596630,0,25,0,51,-61,0,50,0,0
1769695447539284944,0,25,0,51,-61,0,50,0,0
1769695447539891004,0,25,0,51,-61,0,50,0,0
1769695448538338661,0,25,0,51,-61,0,50,0,0
1769695448538857936,0,25,0,51,-61,0,50,0,0
1769695448539375066,0,25,0,51,-61,0,50,0,0
1769695449538756132,0,25,0,51,-61,0,50,0,0
1769695449539005279,0,25,0,51,-61,0,50,0,0
1769695449539295434,0,25,0,51,-61,0,50,0,0
1769695450539113759,0,25,0,51,-61,0,50,0,0
1769695450539430618,0,25,0,51,-61,0,50,0,0
1769695450539560556,0,25,0,51,-61,0,50,0,0
1769695451538244962,0,25,0,51,-61,0,50,0,0
1769695451620966196,0,25,0,51,-61,0,50,0,0
1769695451621132612,0,25,0,51,-61,0,50,0,0
1769695452538286924,0,25,0,51,-61,0,50,0,0
1769695452538654804,0,25,0,51,-61,0,50,0,0
1769695452539359331,0,25,0,51,-61,0,50,0,0
1769695453538072109,0,25,0,51,-61,0,50,0,0
1769695453539471387,0,25,0,51,-61,0,50,0,0
1769695453539639472,0,25,0,51,-61,0,50,0,0
1769695454538314819,0,25,0,51,-61,0,50,0,0
1769695454539107799,0,25,0,51,-61,0,50,0,0
1769695454539306640,0,25,0,51,-61,0,50,0,0
1769695455538041591,0,25,0,51,-61,0,50,0,0
1769695455538510322,0,25,0,51,-61,0,50,0,0
1769695455538857221,0,25,0,51,-61,0,50,0,0
1769695456538424015,0,25,0,51,-61,0,50,0,0
1769695457650394201,0,25,0,51,-61,0,50,0,0
1769695457650578498,0,25,0,51,-61,0,50,0,0
1769695457650695085,0,25,0,51,-61,0,50,0,0
1769695457650798559,0,25,0,51,-61,0,50,0,0
1769695457650899171,0,25,0,51,-61,0,50,0,0
1769695458538421392,0,25,0,51,-61,0,50,0,0
1769695458539234399,0,25,0,51,-61,0,50,0,0
1769695458539478302,0,25,0,51,-61,0,50,0,0
1769695459539162397,0,25,0,51,-61,0,50,0,0
1769695459539429187,0,25,0,51,-61,0,50,0,0
1769695459539554357,0,25,0,51,-61,0,50,0,0
1769695460538547754,0,25,0,51,-61,0,50,0,0
1769695460539197683,0,25,0,51,-61,0,50,0,0
1769695460539430379,0,25,0,51,-61,0,50,0,0
1769695461538208484,0,25,0,51,-61,0,50,0,0
1769695461584490060,0,25,0,51,-61,0,50,0,0
1769695461584576845,0,25,0,51,-61,0,50,0,0
1769695462538383960,0,25,0,51,-61,0,50,0,0
1769695462539027690,0,25,0,51,-61,0,50,0,0
1769695462539488315,0,25,0,51,-61,0,50,0,0
1769695463538461685,0,25,0,51,-61,0,50,0,0
1769695463538717031,0,25,0,51,-61,0,50,0,0
1769695463538901090,0,25,0,51,-61,0,50,0,0
1769695464538631200,0,25,0,51,-61,0,50,0,0
1769695464539850950,0,25,0,51,-61,0,50,0,0
1769695464540408611,0,25,0,51,-61,0,50,0,0
1769695465539074897,0,25,0,51,-61,0,50,0,0
1769695465539438247,0,25,0,51,-61,0,50,0,0
1769695465539755821,0,25,0,51,-61,0,50,0,0
1769695466538917303,0,25,0,51,-61,0,50,0,0
1769695466547917842,0,25,0,51,-61,0,50,0,0
1769695466548165321,0,25,0,51,-61,0,50,0,0
1769695467538954257,0,25,0,51,-61,0,50,0,0
1769695467539587259,0,25,0,51,-61,0,50,0,0
1769695467539856672,0,25,0,51,-61,0,50,0,0
1769695468538197278,0,25,0,51,-61,0,50,0,0
1769695468538631200,0,24,0,51,-61,0,50,0,0
1769695468539139986,0,24,0,51,-61,0,50,0,0
1769695469539211273,0,24,0,51,-61,0,50,0,0
1769695469539459228,0,24,0,51,-61,0,50,0,0
1769695469539636373,0,24,0,51,-61,0,50,0,0
1769695470539953947,0,24,0,51,-61,0,50,0,0
1769695470540298700,0,24,0,51,-61,0,50,0,0
1769695470540430784,0,24,0,51,-61,0,50,0,0
1769695471538153171,0,24,0,51,-61,0,50,0,0
1769695471628449678,0,24,0,51,-61,0,50,0,0
1769695471628617525,0,24,0,51,-61,0,50,0,0
1769695472538805723,0,24,0,51,-61,0,50,0,0
1769695472539085388,0,24,0,51,-61,0,50,0,0
1769695472539267778,0,24,0,51,-61,0,50,0,0
1769695473538617610,0,24,0,51,-61,0,50,0,0
1769695473538871049,0,24,0,51,-61,0,50,0,0
1769695473539231061,0,24,0,51,-61,0,50,0,0
1769695474539242982,0,24,0,51,-61,0,50,0,0
1769695474539510011,0,24,0,51,-61,0,50,0,0
1769695474539634466,0,24,0,51,-61,0,50,0,0
1769695475538276910,0,24,0,51,-61,0,50,0,0
1769695475539209127,0,24,0,51,-61,0,50,0,0
1769695475539443731,0,24,0,51,-61,0,50,0,0
1769695476538808584,0,24,0,51,-61,0,50,0,0
1769695476576565742,0,24,0,51,-61,0,50,0,0
1769695476576734781,0,24,0,51,-61,0,50,0,0
1769695477539301395,0,24,0,51,-61,0,50,0,0
1769695477539572954,0,24,0,51,-61,0,50,0,0
1769695477539699792,0,24,0,51,-61,0,50,0,0
1769695478539574384,0,24,0,51,-61,0,50,0,0
1769695478539757251,0,24,0,51,-61,0,50,0,0
1769695478539903163,0,24,0,51,-61,0,50,0,0
1769695479538291931,0,24,0,51,-61,0,50,0,0
1769695479539448022,0,24,0,51,-61,0,50,0,0
1769695479539850473,0,24,0,51,-61,0,50,0,0
1769695480538626194,0,24,0,51,-61,0,50,0,0
1769695480538894414,0,24,0,51,-61,0,50,0,0
1769695480539019584,0,24,0,51,-61,0,50,0,0
1769695481538774490,0,24,0,51,-61,0,50,0,0
1769695481570255041,0,24,0,51,-61,0,50,0,0
1769695481570425510,0,24,0,51,-61,0,50,0,0
1769695482539098739,0,24,0,51,-61,0,50,0,0
1769695482539821147,0,24,0,51,-61,0,50,0,0
1769695482540407657,0,24,0,51,-61,0,50,0,0
1769695483538841962,0,24,0,51,-61,0,50,0,0
1769695483539505958,0,24,0,51,-61,0,50,0,0
1769695483539700269,0,24,0,51,-61,0,50,0,0
1769695484538614273,0,24,0,51,-61,0,50,0,0
1769695484538795471,0,24,0,51,-61,0,50,0,0
1769695484538993120,0,24,0,51,-61,0,50,0,0
1769695485538940668,0,24,0,51,-61,0,50,0,0
1769695485539658546,0,24,0,51,-61,0,50,0,0
1769695485540235996,0,24,0,51,-61,0,50,0,0
1769695486538354873,0,24,0,51,-61,0,50,0,0
1769695486559279918,0,24,0,51,-61,0,50,0,0
1769695486559319734,0,24,0,51,-61,0,50,0,0
1769695487538755416,0,24,0,51,-61,0,50,0,0
1769695487538929700,0,24,0,51,-61,0,50,0,0
1769695487539126157,0,24,0,51,-61,0,50,0,0
1769695488538853406,0,24,0,51,-61,0,50,0,0
1769695488540088653,0,24,0,51,-61,0,50,0,0
1769695488540329933,0,24,0,51,-61,0,50,0,0
1769695489538793802,0,24,0,51,-61,0,50,0,0
1769695489539586544,0,24,0,51,-61,0,50,0,0
1769695489539725542,0,24,0,51,-61,0,50,0,0
1769695490538497686,0,24,0,51,-61,0,50,0,0
1769695490539576292,0,24,0,51,-61,0,50,0,0
1769695490539890766,0,24,0,51,-61,0,50,0,0
1769695491538875102,0,24,0,51,-61,0,50,0,0
1769695491620143175,0,24,0,51,-61,0,50,0,0
1769695491620305299,0,24,0,51,-61,0,50,0,0
1769695492538280725,0,24,0,51,-61,0,50,0,0
1769695492538536787,0,24,0,51,-61,0,50,0,0
1769695492539206504,0,24,0,51,-61,0,50,0,0
1769695493538224935,0,24,0,51,-61,0,50,0,0
1769695493538851022,0,24,0,51,-61,0,50,0,0
1769695493539308786,0,24,0,51,-61,0,50,0,0
1769695494539122104,0,24,0,51,-61,0,50,0,0
1769695494539300203,0,24,0,51,-61,0,50,0,0
1769695494539416313,0,24,0,51,-61,0,50,0,0
1769695495538221836,0,24,0,51,-61,0,50,0,0
1769695495538814067,0,24,0,51,-61,0,50,0,0
1769695495539945840,0,24,0,51,-61,0,50,0,0
1769695496538165330,0,24,0,51,-61,0,50,0,0
1769695496562559604,0,24,0,51,-61,0,50,0,0
1769695496562605142,0,24,0,51,-61,0,50,0,0
1769695497538549900,0,24,0,51,-61,0,50,0,0
1769695497538809299,0,24,0,51,-61,0,50,0,0
1769695497539371252,0,24,0,51,-61,0,50,0,0
1769695498538791894,0,24,0,51,-61,0,50,0,0
1769695498539403438,0,24,0,51,-61,0,50,0,0
1769695498539570331,0,24,0,51,-61,0,50,0,0
1769695499539187669,0,24,0,51,-61,0,50,0,0
1769695499540018081,0,24,0,51,-61,0,50,0,0
1769695499540184736,0,24,0,51,-61,0,50,0,0
1769695500538245201,0,24,0,51,-61,0,50,0,0
1769695500538704872,0,24,0,51,-61,0,50,0,0
1769695500538930892,0,24,0,51,-61,0,50,0,0
1769695501538403987,0,24,0,51,-61,0,50,0,0
1769695501653470754,0,24,0,51,-61,0,50,0,0
1769695501653643608,0,24,0,51,-61,0,50,0,0
1769695502538242101,0,24,0,51,-61,0,50,0,0
1769695502538825035,0,24,0,51,-61,0,50,0,0
1769695502539353132,0,24,0,51,-61,0,50,0,0
1769695503538660049,0,24,0,51,-61,0,50,0,0
1769695503539429664,0,24,0,51,-61,0,50,0,0
1769695503539668560,0,24,0,51,-61,0,50,0,0
1769695504538186788,0,24,0,51,-61,0,50,0,0
1769695504538671731,0,24,0,51,-61,0,50,0,0
1769695504538912296,0,24,0,51,-61,0,50,0,0
1769695505539263486,0,24,0,51,-61,0,50,0,0
1769695505539677619,0,24,0,51,-61,0,50,0,0
1769695505540065288,0,24,0,51,-61,0,50,0,0
1769695506538923025,0,24,0,51,-61,0,50,0,0
1769695506539178609,0,24,0,51,-61,0,50,0,0
1769695506539389848,0,24,0,51,-61,0,50,0,0
1769695507538207530,0,24,0,51,-61,0,50,0,0
1769695507539592742,0,24,0,51,-61,0,50,0,0
1769695507539738178,0,24,0,51,-61,0,50,0,0
1769695508538429021,0,24,0,51,-61,0,50,0,0
1769695508538939952,0,24,0,51,-61,0,50,0,0
1769695508539631128,0,24,0,51,-61,0,50,0,0
1769695509538199186,0,24,0,51,-61,0,50,0,0
1769695509538738727,0,24,0,51,-61,0,50,0,0
1769695509539378881,0,24,0,51,-61,0,50,0,0
1769695510538341283,0,24,0,51,-61,0,50,0,0
1769695510538827657,0,24,0,51,-61,0,50,0,0
1769695510539758920,0,24,0,51,-61,0,50,0,0
1769695511538079500,0,24,0,51,-61,0,50,0,0
1769695511539085626,0,24,0,51,-61,0,50,0,0
1769695511539327383,0,24,0,51,-61,0,50,0,0
1769695512538238525,0,24,0,51,-61,0,50,0,0
1769695512539572954,0,24,0,51,-61,0,50,0,0
1769695512539821386,0,24,0,51,-61,0,50,0,0
1769695513539072513,0,24,0,51,-61,0,50,0,0
1769695513539413452,0,24,0,51,-61,0,50,0,0
1769695513539544820,0,24,0,51,-61,0,50,0,0
1769695514538374185,0,24,0,51,-61,0,50,0,0
1769695514539390325,0,24,0,51,-61,0,50,0,0
1769695514539552688,0,24,0,51,-61,0,50,0,0
1769695515538243293,0,24,0,51,-61,0,50,0,0
1769695515538788795,0,24,0,51,-61,0,50,0,0
1769695515539035081,0,24,0,51,-61,0,50,0,0
1769695516539219617,0,24,0,51,-61,0,50,0,0
1769695516539923667,0,24,0,51,-61,0,50,0,0
1769695516540096521,0,24,0,51,-61,0,50,0,0
1769695517539076566,0,24,0,51,-61,0,50,0,0
1769695517539372205,0,24,0,51,-61,0,50,0,0
1769695517539558410,0,24,0,51,-61,0,50,0,0
1769695518538824558,0,24,0,51,-61,0,50,0,0
1769695518539005994,0,24,0,51,-61,0,50,0,0
1769695518539201259,0,24,0,51,-61,0,50,0,0
1769695519538263559,0,24,0,51,-61,0,50,0,0
1769695519538514137,0,24,0,51,-61,0,50,0,0
1769695519539014339,0,24,0,51,-61,0,50,0,0
1769695520538770914,0,24,0,51,-61,0,50,0,0
1769695520539446592,0,24,0,51,-61,0,50,0,0
1769695520539608001,0,24,0,51,-61,0,50,0,0
1769695521539028406,0,24,0,51,-61,0,50,0,0
1769695521539830446,0,24,0,51,-61,0,50,0,0
1769695521540211439,0,24,0,51,-61,0,50,0,0
1769695522538250923,0,24,0,51,-61,0,50,0,0
1769695522538764953,0,24,0,51,-61,0,50,0,0
1769695522539315223,0,24,0,51,-61,0,50,0,0
1769695523538653135,0,24,0,51,-61,0,50,0,0
1769695523538901090,0,24,0,51,-61,0,50,0,0
1769695523539085388,0,24,0,51,-61,0,50,0,0
1769695524538284063,0,24,0,51,-61,0,50,0,0
1769695524539641141,0,24,0,51,-61,0,50,0,0
1769695524540331840,0,24,0,51,-61,0,50,0,0
1769695525538343191,0,24,0,51,-61,0,50,0,0
1769695525539241075,0,24,0,51,-61,0,50,0,0
1769695525539380550,0,24,0,51,-61,0,50,0,0
1769695526538222312,0,24,0,51,-61,0,50,0,0
1769695526538468122,0,23,0,51,-61,0,50,0,0
1769695526539821863,0,23,0,51,-61,0,50,0,0
1769695527538372039,0,23,0,51,-61,0,50,0,0
1769695527538753986,0,23,0,51,-61,0,50,0,0
1769695527539817333,0,23,0,51,-61,0,50,0,0
1769695528538353681,0,23,0,51,-61,0,50,0,0
1769695528539481401,0,23,0,51,-61,0,50,0,0
1769695528540221691,0,23,0,51,-61,0,50,0,0
1769695529538273096,0,23,0,51,-61,0,50,0,0
1769695529538859367,0,23,0,51,-61,0,50,0,0
1769695529539484739,0,23,0,51,-61,0,50,0,0
1769695530538187742,0,23,0,51,-61,0,50,0,0
1769695530539262533,0,23,0,51,-61,0,50,0,0
1769695530539502859,0,23,0,51,-61,0,50,0,0
1769695531538432836,0,23,0,51,-61,0,50,0,0
1769695531539593935,0,23,0,51,-61,0,50,0,0
1769695531539852142,0,23,0,51,-61,0,50,0,0
1769695532538787603,0,23,0,51,-61,0,50,0,0
1769695532539048671,0,23,0,51,-61,0,50,0,0
1769695532540068387,0,23,0,51,-61,0,50,0,0
1769695533539069414,0,23,0,51,-61,0,50,0,0
1769695533539381504,0,23,0,51,-61,0,50,0,0
1769695533539570093,0,23,0,51,-61,0,50,0,0
1769695534538385629,0,23,0,51,-61,0,50,0,0
1769695534539936780,0,23,0,51,-61,0,50,0,0
1769695534540106058,0,23,0,51,-61,0,50,0,0
1769695535538449048,0,23,0,51,-61,0,50,0,0
1769695535538706541,0,23,0,51,-61,0,50,0,0
1769695535539258956,0,23,0,51,-61,0,50,0,0
1769695536538434505,0,23,0,51,-61,0,50,0,0
1769695536538692951,0,23,0,51,-61,0,50,0,0
1769695536539081573,0,23,0,51,-61,0,50,0,0
1769695537538485765,0,23,0,51,-61,0,50,0,0
1769695537539492845,0,23,0,51,-61,0,50,0,0
1769695537539661645,0,23,0,51,-61,0,50,0,0
1769695538538347005,0,23,0,51,-61,0,50,0,0
1769695538539601325,0,23,0,51,-61,0,50,0,0
1769695538539828062,0,23,0,51,-61,0,50,0,0
1769695539538176536,0,23,0,51,-61,0,50,0,0
1769695539539307355,0,23,0,51,-61,0,50,0,0
1769695539540130615,0,23,0,51,-61,0,50,0,0
1769695540538535594,0,23,0,51,-61,0,50,0,0
1769695540539083957,0,23,0,51,-61,0,50,0,0
1769695540539708137,0,23,0,51,-61,0,50,0,0
1769695541538754701,0,23,0,51,-61,0,50,0,0
1769695541539411306,0,23,0,51,-61,0,50,0,0
1769695541539654254,0,23,0,51,-61,0,50,0,0
1769695542538424730,0,23,0,51,-61,0,50,0,0
1769695542538673639,0,23,0,51,-61,0,50,0,0
1769695542539092779,0,23,0,51,-61,0,50,0,0
1769695543538701295,0,23,0,51,-61,0,50,0,0
1769695543538883209,0,23,0,51,-61,0,50,0,0
1769695543539438486,0,23,0,51,-61,0,50,0,0
1769695544538226127,0,23,0,51,-61,0,50,0,0
1769695544539742946,0,23,0,51,-61,0,50,0,0
1769695544540016889,0,23,0,51,-61,0,50,0,0
1769695545538364410,0,23,0,51,-61,0,50,0,0
1769695545538619279,0,23,0,51,-61,0,50,0,0
1769695545539108753,0,23,0,51,-61,0,50,0,0
1769695546538932323,0,23,0,51,-61,0,50,0,0
1769695546539617061,0,23,0,51,-61,0,50,0,0
1769695546539805889,0,23,0,51,-61,0,50,0,0
1769695547538375139,0,23,0,51,-61,0,50,0,0
1769695548662794351,0,23,0,51,-61,0,50,0,0
1769695548662847518,0,23,0,51,-61,0,50,0,0
1769695548662877798,0,23,0,51,-61,0,50,0,0
1769695548662904739,0,23,0,51,-61,0,50,0,0
1769695548662930965,0,23,0,51,-61,0,50,0,0
1769695549538286447,0,23,0,51,-61,0,50,0,0
1769695549539489507,0,23,0,51,-61,0,50,0,0
1769695549539729118,0,23,0,51,-61,0,50,0,0
1769695550538163185,0,23,0,51,-61,0,50,0,0
1769695550539080381,0,23,0,51,-61,0,50,0,0
1769695550539326906,0,23,0,51,-61,0,50,0,0
1769695551538380861,0,23,0,51,-61,0,50,0,0
1769695551538988590,0,23,0,51,-61,0,50,0,0
1769695551539517402,0,23,0,51,-61,0,50,0,0
1769695552538819551,0,23,0,51,-61,0,50,0,0
1769695552546240091,0,23,0,51,-61,0,50,0,0
1769695552546395301,0,23,0,51,-61,0,50,0,0
1769695553538097858,0,23,0,51,-61,0,50,0,0
1769695553539428234,0,23,0,51,-61,0,50,0,0
1769695553540288209,0,23,0,51,-61,0,50,0,0
1769695554538461208,0,23,0,51,-61,0,50,0,0
1769695554538972616,0,23,0,51,-61,0,50,0,0
1769695554539558410,0,23,0,51,-61,0,50,0,0
1769695555538253307,0,23,0,51,-61,0,50,0,0
1769695555539460897,0,23,0,51,-61,0,50,0,0
1769695555539700269,0,23,0,51,-61,0,50,0,0
1769695556538912057,0,23,0,51,-61,0,50,0,0
1769695556539165258,0,23,0,51,-61,0,50,0,0
1769695556539635181,0,23,0,51,-61,0,50,0,0
1769695557539237976,0,23,0,51,-61,0,50,0,0
1769695557613296270,0,23,0,51,-61,0,50,0,0
1769695557613465547,0,23,0,51,-61,0,50,0,0
